Longitude;Latitude
21.74103876705192;41.77905410628477
21.741039769472536;41.779034243498145
21.74103919664404;41.779013059133625
21.74103919664404;41.77899558578748
21.741038887995558;41.77898404772213
21.741039111174643;41.77892971391261
21.741041743274224;41.778854751653945
21.74103982599908;41.77889493032492
21.741048108719554;41.7788130863109
21.741047981727945;41.778801816524684
21.741049378704986;41.778766302479355
21.74104912472174;41.77878145514919
21.741051858655084;41.778731474577555
21.74105281525962;41.77871034113226
21.74105248206368;41.778631782744334
21.74105326175416;41.778610463632305
21.74105379925072;41.778592071304224
21.741053274931517;41.77854651828619
21.741065565590503;41.77906976382077
21.74106812584759;41.77902876078173
21.741069735329404;41.77900171091803
21.741067946453683;41.779025722964235
21.741070411327;41.77898687180946
21.741070411327;41.77899800233138
21.741070411327;41.77894819125223
21.741069882032065;41.77896768941839
21.741070784103073;41.77892122239764
21.741069755856785;41.77894475720198
21.74107417133058;41.778884855217626
21.74107376711987;41.77889546532126
21.74107504527757;41.77886997744306
21.741077075818282;41.77884101790051
21.741078955854363;41.77876608743648
21.741078415334044;41.778817519357226
21.741079019072544;41.77871218956214
21.741077971977546;41.77874632487374
21.741078915465465;41.778706995197744
21.741079681334583;41.77866645021903
21.741079995012598;41.77863313136827
21.741079238297317;41.778647465153774
21.741080912693405;41.77857597021847
21.7410798083406;41.77862432394092
21.741080674112027;41.77856829762792
21.741080252177937;41.77854669300251
21.741128554657536;41.77823375990691
21.741128369386587;41.77818844103755
21.741126850065825;41.77827462954552
21.741127245479532;41.778259000773495
21.74112621778957;41.7783211628491
21.74112621778957;41.77831199016808
21.741122851593957;41.778356431331545
21.741120864642113;41.77842426087708
21.741121980479903;41.77845691605046
21.741121980479903;41.77844619820472
21.74112150138737;41.77846867589247
21.74112162115233;41.7784608161519
21.741119249804086;41.7785111463099
21.741119138781897;41.77848647330154
21.7411174177372;41.77857214454573
21.741118718899486;41.77855079781361
21.741114627700398;41.77866239814819
21.74111513304743;41.77858916090239
21.741114077276478;41.77871557854705
21.74111471628609;41.778689527551485
21.741111393660333;41.778750822317114
21.74111248867763;41.778727141889355
21.741111051070135;41.778831278073945
21.741111720996486;41.778809796529664
21.74110984526854;41.77886504904086
21.741110113224437;41.77884816355964
21.741109933910963;41.778887857732364
21.741110029444968;41.77887104402843
21.741108794872446;41.77893126885587
21.74110910825857;41.77890100372782
21.74110842336262;41.778967600375324
21.74111024346979;41.77894739195782
21.741105996621343;41.779022160699434
21.741106408058755;41.77901177275836
21.74110384333389;41.77905956449064
21.741104417165616;41.77903896333226
21.741137111486495;41.778981635676104
21.741135597269107;41.77907700150645
21.741139813933245;41.77895317490581
21.741139294547366;41.7789642779059
21.741144152495565;41.77886092219017
21.74114500801869;41.778828491657414
21.741147475577662;41.77871821430315
21.741146507076422;41.77879955343148
21.741147282287017;41.7786702000389
21.741147045687597;41.77869172334158
21.741151883095966;41.77852542814059
21.741148579069517;41.77859146091471
21.741155268681922;41.77844462837939
21.741153732233442;41.77849446959803
21.741158162002307;41.77834962440856
21.741157674106915;41.77836708766487
21.74115855460832;41.77833635246656
21.741157389280602;41.77834591168767
21.741159208239253;41.7783068413839
21.741159100867463;41.778298433699476
21.74116218648777;41.778217264381695
21.741163833845604;41.778201293886596
21.741197342498594;41.77821258531529
21.74119698877692;41.778196362182214
21.741194490982423;41.77826028993686
21.74119508948982;41.77822473302849
21.741193159343425;41.7783174974667
21.741194193502793;41.778267523032255
21.741193273763656;41.77834099561427
21.741193419108555;41.778331782314964
21.741191906462376;41.77836887517006
21.741192839573444;41.778348417044306
21.741190641572302;41.77841169886259
21.741190988811184;41.77838986029092
21.741166465068943;41.77904233041655
21.741166465068943;41.779077258740294
21.741176846431216;41.77885405274229
21.741174413414058;41.778912276335134
21.74117931127546;41.778704769392675
21.741178391096668;41.77875005776558
21.741183228269648;41.77866172990154
21.74117967176892;41.77869866370847
21.74118346101153;41.778580120806915
21.741183323147965;41.77862381599336
21.74118405674554;41.77855603354482
21.741183548413346;41.77856930171567
21.74118431091165;41.778509026291005
21.74118329421256;41.778533856741205
21.741187387755332;41.77845489612506
21.74118654485116;41.778476792362405
21.74118748875594;41.778433619732795
21.7411867898592;41.778451944115986
21.741224855905955;41.77826614327158
21.741224550218192;41.778245626079574
21.741225392631492;41.77829868956205
21.741225740903985;41.77827194013968
21.741223344938135;41.778389423924644
21.741224033137257;41.778362908314826
21.741221986262588;41.77843356892562
21.741222811728846;41.77839962453998
21.741219798478596;41.77845913231274
21.741220758770453;41.77844466702781
21.741215429759023;41.77862909296323
21.741215805799783;41.77861282782643
21.741214301611194;41.77866653083126
21.741215805825448;41.77863960922877
21.741212545060137;41.77873055617819
21.74121315807281;41.778684385574635
21.741211066952303;41.77883142239021
21.74121202847664;41.778804533647715
21.74120813941991;41.778875975085704
21.741210154557052;41.77884070606237
21.741207638248312;41.77891204183187
21.741208139419882;41.7788941018949
21.74120668525046;41.77897989357756
21.74120810630521;41.77892372899314
21.741203240197052;41.77902255614731
21.74120393181363;41.77899594376135
21.741201812994944;41.77904639327784
21.74120235481564;41.779030577763514
21.74119897411262;41.779079164786566
21.74120111501645;41.77904962939951
21.7412344387362;41.77906351038825
21.74123349377473;41.77908304890791
21.74123873720714;41.77889206773023
21.741239730376975;41.77887111855509
21.74123752512071;41.77891023720206
21.74123816918467;41.77889832614503
21.741241115477294;41.77883890792023
21.741240683604673;41.77886306309931
21.74124296164004;41.77879068757024
21.741241319219426;41.77883539176591
21.741244264031195;41.77877125056069
21.74124325094877;41.77878560481044
21.741247546671474;41.77870381066088
21.74124620891189;41.77875708298468
21.74124691341231;41.778685882916875
21.741247378224756;41.778697437415765
21.74124785647581;41.77862186543363
21.741245363952885;41.77865526348796
21.741250357200954;41.77857882993091
21.74125167995541;41.778564033769904
21.741251266990048;41.778539028924826
21.741250124991836;41.77855360115501
21.741255501702824;41.77843489286715
21.741253897788937;41.77845426906337
21.74129903986585;41.77824475765082
21.74129980436109;41.778229820289624
21.741292546809035;41.778374940562415
21.741293905952432;41.7783477195061
21.741286645202393;41.77851092522881
21.741287639021863;41.77848984439595
21.74128385360831;41.77860713609935
21.741285659398642;41.77855552895457
21.741282385323217;41.778695369454276
21.741284688180002;41.77861934000438
21.74128078416615;41.77872734177775
21.74128201952928;41.778706245742804
21.74127780397589;41.778748182462856
21.741279749672685;41.778731448132284
21.74133091220915;41.778265591814645
21.741331112390583;41.778206482298216
21.741328332206876;41.77834695901652
21.7413296560932;41.77832425222627
21.741323173118133;41.77842391770885
21.741327052364454;41.778360554633494
21.7413198764836;41.778497838751385
21.741321457121416;41.77848242474705
21.741317733555405;41.778540617752014
21.741318351537387;41.77851166153488
21.741317894152814;41.778569874154144
21.741318221805898;41.778551914542334
21.74131646888975;41.77874275563395
21.741317061909797;41.778714453194134
21.741310486699774;41.7787972030646
21.741308250129833;41.7788354544635
21.74130635542241;41.77886415147711
21.74130635542241;41.77888107638575
21.741298879151742;41.77906303058661
21.741300330018078;41.77904508856258
21.74133410398929;41.77905888829438
21.74133268276583;41.77907471009443
21.74133625947445;41.77905533202711
21.741336323673096;41.77903384154537
21.741335406117173;41.779029266255556
21.741335929197817;41.779014378628894
21.741339271995372;41.778879131509846
21.741339078457287;41.77890352012118
21.741339276989606;41.778858321171
21.741339193242084;41.77887543842712
21.74134372129737;41.778786058511855
21.741342806245626;41.77881812915816
21.741345975750704;41.778710268636196
21.74134525745228;41.778742050414195
21.741346227048922;41.7786745427732
21.74134563388614;41.77870258792729
21.74134939241722;41.77859387554819
21.74134939241722;41.778620126828116
21.741352178605098;41.77851861504532
21.741351696904616;41.77856315471118
21.741355523024595;41.778437065065475
21.74135461460719;41.77846333453565
21.741359365774855;41.778361292144254
21.741357981379338;41.77837949939535
21.741361101157253;41.7783341385917
21.74136015323225;41.77835407321291
21.74139507882836;41.7783142793045
21.741395513119187;41.7782877239509
21.74139607523591;41.778368842238926
21.741396746737962;41.77833967398174
21.74139334866058;41.77841779525518
21.74139360582504;41.778372726530186
21.741390952456356;41.77845272823599
21.741391434952504;41.77843770661595
21.741389625649276;41.778476834807314
21.74139022872845;41.77845884483838
21.74138746117157;41.77854705523756
21.741387821784144;41.778519086696164
21.74138431113198;41.77859529926886
21.741386085963313;41.77855730576378
21.741380944768906;41.77874228498824
21.74138318338413;41.77871493253077
21.741380455592406;41.7787719732639
21.741380566547093;41.77875385219378
21.741378711738662;41.77879863168066
21.741378858754274;41.778783063214895
21.74137882042146;41.77882716188951
21.741378931838454;41.778807885178686
21.74137501104252;41.77889380012873
21.741375783893034;41.77887170759432
21.741372441722376;41.77894421672141
21.741373246881466;41.778916940334796
21.74137200388057;41.778975753559195
21.74137284561695;41.77894921082552
21.741370218804633;41.77903398751657
21.741369666018727;41.77905171258789
21.741402251118387;41.77903845990679
21.741399580695827;41.77906785654459
21.741405183838623;41.77897683556988
21.74140647977785;41.7789535448738
21.741414656606707;41.77877459840796
21.741413940553826;41.77879083104835
21.741417274293468;41.77866385192076
21.741413492987846;41.77874991761365
21.741417838819075;41.77863286698392
21.741417838819075;41.778657690192
21.74141834014344;41.77860472900993
21.741417638300277;41.77862200058789
21.741422539798464;41.778494446100474
21.741421639034883;41.778529663528644
21.74142261964397;41.77846343175096
21.741421762455218;41.778477281591
21.741426711795043;41.77836075741556
21.741425134281855;41.7783335038297
21.741431961537614;41.77818465339859
21.74143078852316;41.77820427281316
21.741431201643024;41.77824325563937
21.74143201880355;41.77822284132191
21.74142930788159;41.778294920517176
21.74142976508398;41.778271678282984
21.74146610430347;41.778215210578786
21.74146646734448;41.778187326820216
21.74146520067032;41.77827449595439
21.741466137460463;41.77824205100105
21.741459990778935;41.7783587797405
21.74146113503093;41.778339260414064
21.741459967646364;41.77836842047994
21.741461513794007;41.77839452778425
21.74145826566584;41.77842756395752
21.74145915195291;41.77840476209894
21.74145827721489;41.77845131933579
21.741458362327478;41.778432023493366
21.741456068212187;41.778504965883855
21.741456953236565;41.77847595242099
21.741452973707;41.778632404542186
21.741452845772073;41.77860731911033
21.74145219509424;41.77871783187989
21.7414526758306;41.778687450222755
21.741448159826405;41.77882507734494
21.74144841227772;41.778783408777706
21.741438810960716;41.778971945298736
21.7414364778152;41.77900256712554
21.741434770598033;41.77904608758735
21.74143499923565;41.779031596547796
21.74143503138106;41.7790680336907
21.74143396217815;41.77908185420796
21.741471117544734;41.77905467829369
21.741471206642927;41.779070625048085
21.741474968236957;41.77899914521164
21.741475850702216;41.77898305887929
21.74148069273707;41.778895032749816
21.741481073590336;41.77886852650223
21.741482154373614;41.778772989833755
21.741481758610774;41.778755576532035
21.7414827462747;41.778747880652645
21.74148465014673;41.77871204859841
21.7414880711639;41.77864997917693
21.741488424159314;41.778633395721904
21.741490299080652;41.778520824750956
21.74148993401866;41.7784835295115
21.741490673932077;41.778454959742035
21.741489649050777;41.77847683663079
21.741491442540678;41.77842037704897
21.74149118633784;41.77843938797244
21.741493364132054;41.7783904754149
21.74149182684502;41.778415313832646
21.741494211631846;41.77838478573035
21.741495119394187;41.7783606415908
21.741496312181283;41.77828059382988
21.741494552336263;41.778316965091285
21.741496609037483;41.77823013891525
21.74149719919069;41.77821528515542
21.74149868013049;41.77818929209373
21.741498170583412;41.7782024961424
21.741524189930658;41.77845212097673
21.74152308239499;41.77843532767137
21.741523238374413;41.77850265190074
21.741524961170995;41.77847527728375
21.741521091831714;41.77853523387558
21.741521246752058;41.77852068074948
21.74152036618787;41.77864157848261
21.74152150636249;41.77860703669532
21.741517407204952;41.778716668843714
21.74151848623913;41.778701380388945
21.741509841307987;41.778931607904546
21.741510981173548;41.778875931225905
21.741503711965123;41.7790605631773
21.741508374031923;41.77900279044811
21.74153397972023;41.77904593545221
21.741531167332738;41.7790852586444
21.741535687889666;41.77903355489897
21.741537289109317;41.779010526583576
21.741538720997596;41.77899002143475
21.741540675404394;41.77893765060652
21.741541561053907;41.77891536904132
21.741543998195084;41.77888526776471
21.74154602424673;41.77884573766914
21.741549321229797;41.778818328523265
21.74154862195624;41.77879103651936
21.741547965413872;41.77880787934707
21.74154931378669;41.778722994603065
21.741550758231455;41.77868346359552
21.741555266616956;41.778561389684164
21.741554887856836;41.778533849656604
21.74155799003728;41.77846637741344
21.74155768161222;41.7784413086489
21.74156374480978;41.77823619284336
21.74156709500238;41.77821070988051
21.741597619163258;41.77824925382531
21.74159881109776;41.77821992146066
21.74159089581761;41.7785067055085
21.741592158302012;41.77845909417781
21.741587697003297;41.77858505935114
21.74159000744973;41.77855815480408
21.741579877068062;41.778810367947045
21.74158094343167;41.77878227068611
21.741577660186636;41.778878727737464
21.74158072064185;41.77882882248408
21.741573324436672;41.779047694294036
21.74157675283297;41.7789642195972
21.74160325787051;41.779054898149276
21.741601315537594;41.77908241806514
21.741606433815946;41.77903613303347
21.74160755508143;41.77901236249607
21.741609000292897;41.77891992082256
21.741611599239548;41.77890100138123
21.741611588601984;41.77889678618694
21.741614130008514;41.778856869440276
21.741614472196915;41.77885347976402
21.741615366228444;41.77880025533306
21.741615109557557;41.77879561943095
21.741615728793505;41.778765142972574
21.741613638859434;41.77876011309923
21.741614749567503;41.77871065293443
21.741631105614005;41.778229477699455
21.74163190817802;41.778245786763485
21.741631177002603;41.77821384065483
21.741631778680528;41.778190583778766
21.741663170280503;41.77835274702832
21.74166402827828;41.778328326933895
21.741662091042258;41.7784100119128
21.741662345312108;41.77838166325433
21.741655100181845;41.7785148124748
21.741658199605723;41.7784618715692
21.741654993987027;41.77858324638682
21.74165578446579;41.7785477300717
21.741654598734215;41.77863851032291
21.741655586825885;41.77861625738933
21.74165145354874;41.778716091832905
21.741651602277784;41.778685598508446
21.741649756412244;41.77876066611848
21.74165107120345;41.778741601269694
21.74164529122035;41.77883686910873
21.741647247019074;41.77877336792922
21.74164180359017;41.77894681696771
21.741644862775388;41.77889054533346
21.74163956155695;41.77905387242332
21.7416397444384;41.77903021310951
21.7416742174602;41.77897654565827
21.741673110810467;41.77900460416751
21.74168002917341;41.77879487792921
21.741677678936696;41.77881544811198
21.741685439220646;41.778605308508894
21.741684465245612;41.77864210830829
21.741686812787236;41.7785693546459
21.741688557525578;41.77852633166287
21.741694411793304;41.7783991757887
21.741695375391487;41.7783637260349
21.7416965615721;41.778341635643066
21.741698149524808;41.77832397174251
21.741696817078264;41.77828576061358
21.741697060602945;41.77826696396275
21.74173109448742;41.778286490894864
21.74173337894149;41.778237938579366
21.741727936996625;41.77841392712852
21.741728846601973;41.77839125196916
21.741723033734814;41.778504609040965
21.741725214765182;41.77846528757446
21.741722435531102;41.77858609254094
21.741723609815665;41.77855566311241
21.74172109590225;41.77864125444192
21.741722334963015;41.77860957453478
21.741713857222038;41.77877422675498
21.74171775970305;41.77867660403019
21.741712362277667;41.778819857317075
21.741713705367516;41.778786704919675
21.741711546172013;41.7789019898621
21.741712164950002;41.77887762643529
21.74170867032521;41.77899636588918
21.74171112148835;41.778943183255635
21.741700885655945;41.77908826924355
21.74170326050003;41.77904549373713
21.74173332956451;41.77906765296044
21.741732831893955;41.77909056908829
21.741734200462503;41.779058004075374
21.741737559645372;41.7790232123593
21.74174096295434;41.7789630576122
21.741741064115615;41.77898471506597
21.741744687030433;41.77884244339754
21.741744400610486;41.77885832083055
21.741752816203643;41.77869728005935
21.74174992164518;41.77872941809491
21.741757609870064;41.77853421684022
21.741756103973927;41.77859722925654
21.74175781540734;41.778494560704075
21.741756532501398;41.77851779473706
21.74176118710534;41.77833073153649
21.74176118710534;41.778347224730666
21.741763976627396;41.77825955816003
21.741762980353997;41.778281697694226
21.74178478619055;41.77865789468205
21.74178635860045;41.778643823768064
21.741782798453528;41.77873233259429
21.74178299721177;41.778712470531865
21.741778028092938;41.77887092217362
21.741780612031476;41.778842314934835
21.741775778182785;41.77891562202569
21.74177662287508;41.7788773778268
21.741775779694336;41.778975494281624
21.741776436538714;41.77895061170992
21.74177525079665;41.77898033949183
21.74177501238725;41.778990562618674
21.741771263001198;41.77906195585289
21.74177347860507;41.77902080052886
21.7418053933022;41.77905514207884
21.741804407462098;41.779081019992816
21.74180775936145;41.77895104217527
21.741804013136772;41.778998681137544
21.74180896559838;41.778834144618436
21.74181021041275;41.77881093749032
21.741816154845623;41.77869060529544
21.74181734895717;41.77865201732655
21.741818545085692;41.77860116783264
21.741817136262483;41.77862953410174
21.741822016250126;41.77848078587513
21.741820162412637;41.778523642310866
21.741818908992514;41.77855539765082
21.741819548874986;41.778528794024865
21.74182530803506;41.778409614485724
21.741823708285295;41.77842989529881
21.741827768280615;41.778392132140674
21.741828507406467;41.778369533518386
21.74182886364659;41.778305371356744
21.74183039213156;41.77828288579285
21.741831207937622;41.77822760913223
21.741830953469304;41.77820417551481
21.74186468781656;41.77822437877981
21.74186609455245;41.77820294832084
21.741864888728458;41.77825882729925
21.74186589292094;41.778242436055415
21.741858470127795;41.77844154892747
21.74185985938621;41.77840062693848
21.74185532001289;41.77858001530799
21.741856389336107;41.7785382076839
21.741851285932086;41.77865734417721
21.741851164305785;41.77863131946232
21.741848904225492;41.778716855731986
21.74184919870777;41.77869851822878
21.741836808375666;41.77908069362386
21.741839167272104;41.77902182311861
21.74187655313898;41.77902205828707
21.74187484086778;41.779053213935605
21.741879504937828;41.77893340027082
21.741879504937828;41.77895521835972
21.74187876734277;41.77892756378477
21.741877292152623;41.778895661682775
21.741881280778017;41.77880635798004
21.741881609511495;41.77879181221405
21.741881980109383;41.778787613222654
21.74188258593449;41.77877123565416
21.741883435112896;41.77875414371352
21.741884341442073;41.778733868042224
21.741887169475064;41.7786238822134
21.74188790565435;41.7786045581877
21.741890742963278;41.778475127740336
21.741892572899616;41.77845101942266
21.74189601203784;41.77841193297266
21.741896388573878;41.7783951783442
21.74190008020736;41.778276849490325
21.741898469309888;41.77830219703017
21.74190180089579;41.77822240927557
21.741902247852806;41.778200743360564
21.74193544414186;41.77826532303146
21.74193639928876;41.778231775166006
21.7419302296353;41.778423163758866
21.741931708561197;41.778400775148256
21.741927017396762;41.7784735978114
21.74192896832156;41.778449350381706
21.741925479662456;41.77851867020792
21.74192664133605;41.778496753422495
21.74192572185268;41.77858038912606
21.741925562708786;41.778561518659494
21.741920976544804;41.77864630412241
21.741922741840654;41.778622890590114
21.74191250753529;41.778890100703165
21.74191468960899;41.77886162443626
21.741902639627853;41.77909321226811
21.741910373309565;41.77895444020249
21.7419391594581;41.77906990841133
21.74194117490063;41.77905149746357
21.74194270669338;41.779008578382005
21.741942915023486;41.778976107730294
21.741945346009004;41.77891036063708
21.74194787844553;41.77887731189329
21.741954521840512;41.77868419478303
21.74195727392754;41.7786130481521
21.741961908225164;41.77852409022344
21.741957290396897;41.77856541397491
21.741958424989008;41.7785019635811
21.741959766062536;41.77846583576917
21.741962460638888;41.77838783934877
21.741961935970977;41.77836279779348
21.741962221248144;41.77834968174325
21.74196306103758;41.77832704713368
21.741965435054738;41.77827837711039
21.741967202709958;41.778237952505265
21.741967797768638;41.778220664279026
21.74196724237015;41.778232986507334
21.741996818437457;41.77829283730706
21.741998901257574;41.778201404314814
21.74199520096539;41.778392461190656
21.741995884460835;41.778365751813304
21.741990002259428;41.77850224667344
21.741990455643133;41.778467086122824
21.741988259489943;41.778562293521084
21.741987949493307;41.77854530170741
21.741987467962332;41.77863618302344
21.741989284614164;41.7785990979804
21.74197945822479;41.77884149870575
21.741982088393314;41.77877171335897
21.74197873301813;41.77887948176461
21.741979000831066;41.77886400334898
21.74197592441945;41.77897182880853
21.741979165810307;41.77892133674457
21.741977190525517;41.77903354871664
21.741976927653326;41.779053936506685
21.74200958637752;41.77895299924186
21.742007538086654;41.77897759116318
21.74201664229477;41.77878478740198
21.742014999025656;41.77880586432953
21.7420166430702;41.778759710400934
21.74201741932984;41.77872946406762
21.742017003669133;41.77868901138026
21.742017148569488;41.77866080777824
21.742023265669303;41.77854043075048
21.742024652988334;41.778509781796224
21.74202903799224;41.77836394418876
21.74203059867159;41.778325795742255
21.74203219837696;41.77826613420456
21.74203343639897;41.778219164738616
21.74204603849276;41.77891247261935
21.742050195671936;41.778856123883195
21.74204913807253;41.77882041702951
21.742051432556536;41.77877971855405
21.742054066567334;41.77869299305092
21.742055610215232;41.77864867365862
21.742057050815617;41.77856076393158
21.742057331011097;41.778535588067164
21.74205979182716;41.7784287435778
21.742061073849897;41.778387847275475
21.742063892955684;41.77833563814308
21.742065114269167;41.77829556556453
21.74206901588431;41.778235973119166
21.742069464620897;41.77820775107064
21.742098439340936;41.77831487050234
21.74209888012564;41.778297119726645
21.742097279001115;41.77835897328077
21.74209818128668;41.77833657669414
21.742089675489467;41.778496939283954
21.742090501751136;41.7784823568162
21.742088810995114;41.778521874803936
21.742089928786612;41.77850207753228
21.742089687782197;41.77857336399596
21.742089687782197;41.77854210189819
21.74208646302685;41.77868261618939
21.742087601155987;41.778607997488926
21.742078878299708;41.77888088016545
21.742080418214044;41.77885469778873
21.74207441007829;41.778972286459435
21.742076863783524;41.77894423005768
21.742102598623745;41.779054096830485
21.742101341869443;41.779072606550855
21.742111703880283;41.77889051679966
21.74210936679225;41.77892635360615
21.742117658885235;41.77867957026902
21.74211679720213;41.77871794129965
21.74212119317221;41.77862516946044
21.742122749726974;41.77861332957483
21.74212515309111;41.778596639877364
21.742126788888186;41.77855611326738
21.74212764755356;41.7783520114303
21.742131709528024;41.778334240519726
21.742134458650554;41.77827372753653
21.742132775797415;41.778288159381766
21.74213504574311;41.77825044781688
21.742134355265193;41.7782648653309
21.74216514676121;41.7783280934503
21.74216562331526;41.77830167828646
21.742162128730143;41.77835344252917
21.742162446403967;41.77833650366132
21.742152021670165;41.77860658104984
21.742156682582532;41.778549578598096
21.74215210494856;41.7786336243189
21.742152205624137;41.77861148201889
21.742151463887353;41.77869164896619
21.742152911010123;41.778662992067574
21.742148400652326;41.7787608117973
21.74214819256605;41.77873908649928
21.742147293091392;41.778806794985094
21.742148153539347;41.77879414521157
21.74214117116631;41.77894884068295
21.742144860767297;41.77891075524761
21.742139035078708;41.77904919497917
21.742140006017962;41.77902790772033
21.742168397751385;41.77907688422708
21.742171334741357;41.77904622155318
21.742176101177193;41.77899955348095
21.742176420450363;41.778978719942245
21.742176580086948;41.77897491037947
21.742176739723533;41.77895788639672
21.74217689936006;41.77890657633261
21.742176739723476;41.778929790863124
21.742182497596104;41.77882825633016
21.742180474708334;41.77884371864473
21.74218656569144;41.77873740627244
21.742186409094188;41.778721874175766
21.74219134944272;41.77857823681265
21.742188045935336;41.77862422224067
21.74219236708126;41.77855954747106
